commit=0bb335c Buffer encrypted receive packets
started_at=2026-06-15T02:37:18Z
transport=elixir cipher=aes256-gcm@openssh.com chunk=262080 requests=64 client=openssh_sftp profiler=eprof
BEGIN profiler=eprof size=67108864 direction=upload port=33800 2026-06-15T02:37:18Z
✓ Switched active account for github.com to mjc
FUNCTION                                                                   CALLS        %   TIME  [uS / CALLS]
--------                                                                   -----  -------   ----  [----------]
'Elixir.Sftpd.SSH.Server':fetch_channel/2                                      2     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'max_channels_reached?'/1                            1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':maybe_skip_wrong_kex_guess/4                         1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':parse_want_reply/1                                   3     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':put_channel/2                                        1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':recv_clear_transport_packet/2                        1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':serve_encrypted/2                                    1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'sftp_buffer_empty?'/1                               1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':sync_active_channel/1                                1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':trim_banner/1                                        1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':userauth_failure/2                                   1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':validate_curve25519_public_key/1                     1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':verify_ed25519_signature/3                           1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_public_key_userauth/3-fun-0-'/3             1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-2-'/4               3     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-5-'/5               3     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-10-'/2              1     0.00      0  [      0.00]
'Elixir.GenServer':whereis/1                                                   3     0.00      0  [      0.00]
'Elixir.Sftpd.Auth':fingerprint/1                                              2     0.00      0  [      0.00]
erts_internal:map_next/3                                                       3     0.00      0  [      0.00]
gen:call/4                                                                     3     0.00      0  [      0.00]
ssh_message:ssh2_pubkey_encode/1                                               2     0.00      0  [      0.00]
ssh_message:ssh2_pubkey_decode/1                                               2     0.00      0  [      0.00]
ssh_message:ssh_curvename2oid/1                                                2     0.00      0  [      0.00]
ssh_message:oid2ssh_curvename/1                                                2     0.00      0  [      0.00]
code:ensure_prepare_loading/3                                                  9     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Keys':signature/2                                            1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':derive_key/5                                            4     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':ecdh_reply/3                                            1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':exchange_hash/1                                         1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':exchange_payload/1                                      1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':expand_key/4                                            4     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':generate_keypair/0                                      1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':shared_secret/2                                         1     0.00      0  [      0.00]
binary:copy/1                                                                  3     0.00      0  [      0.00]
binary:copy/2                                                                  4     0.00      0  [      0.00]
binary:first/1                                                                 5     0.00      0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':copied_normalized_path/1                     3     0.00      0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':file_attrs/3                                 2     0.00      0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':finish_write/2                               1     0.00      0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':open_write/4                                 1     0.00      0  [      0.00]
'Elixir.Map':do_map/2                                                          1     0.00      0  [      0.00]
'Elixir.Map':new/2                                                             1     0.00      0  [      0.00]
'Elixir.Map':new_from_map/2                                                    1     0.00      0  [      0.00]
'Elixir.Map':pop/3                                                             1     0.00      0  [      0.00]
maps:find/2                                                                    2     0.00      0  [      0.00]
maps:merge/2                                                                   1     0.00      0  [      0.00]
maps:remove/2                                                                  1     0.00      0  [      0.00]
maps:take/2                                                                    1     0.00      0  [      0.00]
maps:fold/3                                                                    2     0.00      0  [      0.00]
maps:fold_1/4                                                                  2     0.00      0  [      0.00]
maps:iterator/1                                                                3     0.00      0  [      0.00]
maps:iterator/2                                                                3     0.00      0  [      0.00]
'Elixir.Base':encode64/2                                                       2     0.00      0  [      0.00]
'Elixir.Base':maybe_pad/3                                                      2     0.00      0  [      0.00]
'Elixir.String':replace_trailing/3                                             4     0.00      0  [      0.00]
'Elixir.String':trim_trailing/2                                                4     0.00      0  [      0.00]
erlang:list_to_tuple/1                                                         1     0.00      0  [      0.00]
erlang:port_close/1                                                            1     0.00      0  [      0.00]
'Elixir.Enum':'__in__'/2                                                      18     0.00      1  [      0.06]
'Elixir.Enum':join_non_empty_list/3                                           13     0.00      1  [      0.08]
'Elixir.Sftpd.SSH.Wire':mpint/1                                                5     0.00      1  [      0.20]
'Elixir.Sftpd.SSH.Wire':take_boolean/1                                         8     0.00      1  [      0.13]
'Elixir.Sftpd.Backend':normalize_path/1                                       13     0.00      1  [      0.08]
'Elixir.SftpdProfile.Auth':authorize_public_key/3                              2     0.00      1  [      0.50]
crypto:hash/2                                                                  7     0.00      1  [      0.14]
'Elixir.Sftpd.Auth.Adapter':'exports?'/3                                       2     0.00      1  [      0.50]
prim_inet:enc_opts/2                                                           1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Packet':encode_aead_packet/2                                 7     0.00      1  [      0.14]
public_key:format_sign_key/1                                                   1     0.00      1  [      1.00]
public_key:ec_curve_spec/1                                                     4     0.00      1  [      0.25]
'Elixir.Sftpd.SSH.Algorithms':negotiate/2                                      1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Algorithms':'-choose/3-fun-0-'/2                            18     0.00      1  [      0.06]
'Elixir.Sftpd.SSH.Server':delete_channel/2                                     1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Server':handle_kex/5                                         1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Server':verify_public_key_userauth/7                         1     0.00      1  [      1.00]
'Elixir.GenServer':call/3                                                      3     0.00      1  [      0.33]
'Elixir.Sftpd.Auth':fingerprint/2                                              2     0.00      1  [      0.50]
ssh_message:ssh2_pubkey_decode2/1                                              2     0.00      1  [      0.50]
code:get_mode/0                                                                9     0.00      1  [      0.11]
code:call/1                                                                   18     0.00      1  [      0.06]
'Elixir.Sftpd.Backends.Benchmark':file_info/2                                  2     0.00      1  [      0.50]
'Elixir.Sftpd.Backends.Benchmark':normalize_prefix/1                           2     0.00      1  [      0.50]
'Elixir.Map':pop/2                                                             1     0.00      1  [      1.00]
maps:from_list/1                                                               1     0.00      1  [      1.00]
maps:next/1                                                                    3     0.00      1  [      0.33]
'Elixir.Base':encode64base/3                                                  12     0.00      1  [      0.08]
'Elixir.String':replace_trailing/6                                             6     0.00      1  [      0.17]
'Elixir.String':split/2                                                       29     0.00      1  [      0.03]
erlang:function_exported/3                                                    12     0.00      1  [      0.08]
erlang:garbage_collect/0                                                      10     0.00      1  [      0.10]
erlang:monitor/3                                                               3     0.00      1  [      0.33]
erlang:prepare_loading/2                                                       9     0.00      1  [      0.11]
persistent_term:get/1                                                          9     0.00      1  [      0.11]
'Elixir.Enum':find_list/3                                                     18     0.00      2  [      0.11]
'Elixir.Enum':join_list/2                                                     14     0.00      2  [      0.14]
'Elixir.Sftpd.SSH.Wire':string/1                                              27     0.00      2  [      0.07]
'Elixir.Sftpd.SSH.Wire':take_name_list/1                                      20     0.00      2  [      0.10]
'Elixir.Sftpd.Backend':canonical_segments/1                                   13     0.00      2  [      0.15]
error_handler:ensure_loaded/1                                                  9     0.00      2  [      0.22]
'Elixir.Sftpd.SSH.Algorithms':decode_kexinit/1                                 2     0.00      2  [      1.00]
'Elixir.Sftpd.SSH.Server':handle_public_key_userauth/3                         3     0.00      2  [      0.67]
'Elixir.Sftpd.SSH.Server':recv_clear_packet/2                                  6     0.00      2  [      0.33]
erlang:module_loaded/1                                                        11     0.00      2  [      0.18]
erlang:prepare_loading_1/2                                                     9     0.00      2  [      0.22]
persistent_term:put/2                                                          1     0.00      2  [      2.00]
'Elixir.Sftpd.Backend':'-canonical_segments/1-fun-0-'/2                       25     0.00      3  [      0.12]
'Elixir.Sftpd.SSH.Packet':decode_clear/1                                       6     0.00      3  [      0.50]
error_handler:undefined_function/3                                             9     0.00      3  [      0.33]
'Elixir.Sftpd.SSH.Server':send_encrypted_payload/3                             7     0.00      3  [      0.43]
erlang:send/3                                                                  3     0.00      3  [      1.00]
erlang:whereis/1                                                               9     0.00      4  [      0.44]
code:ensure_loaded/1                                                          11     0.01      5  [      0.45]
'Elixir.Keyword':get/3                                                        61     0.01      6  [      0.10]
gen:do_call/4                                                                  3     0.01      6  [      2.00]
'Elixir.String':split/3                                                       29     0.01      6  [      0.21]
crypto:hash_nif/2                                                              7     0.01      7  [      1.00]
lists:keyfind/3                                                               63     0.01      7  [      0.11]
code_server:get_mode/0                                                         9     0.01      9  [      1.00]
'Elixir.Sftpd.SSH.Server':handle_encrypted_payload/3                          12     0.01      9  [      0.75]
'Elixir.Sftpd.SSH.Wire':take_string/1                                         60     0.01     10  [      0.17]
erts_internal:port_close/1                                                     1     0.01     12  [     12.00]
'Elixir.Sftpd.SFTP.Codec':status_message/1                                   259     0.01     13  [      0.05]
'Elixir.Sftpd.SSH.SFTPBridge':add_channel_response_payload/7                 262     0.01     14  [      0.05]
'Elixir.Sftpd.SSH.Cipher':block_size/1                                       275     0.01     14  [      0.05]
'Elixir.Sftpd.SSH.Packet':'-encode_aead_packets/2-fun-1-'/2                  269     0.01     14  [      0.05]
binary:split/3                                                                29     0.01     14  [      0.48]
'Elixir.Sftpd.SFTP.Codec':'iodata_empty?'/1                                  257     0.02     15  [      0.06]
'Elixir.Sftpd.SSH.Server':maybe_fragmented_write_packet/2                    257     0.02     16  [      0.06]
'Elixir.Map':get/2                                                           262     0.02     16  [      0.06]
'Elixir.Enum':map_reduce/3                                                   262     0.02     17  [      0.06]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payload/3                         262     0.02     18  [      0.07]
'Elixir.Sftpd.SFTP.Session':normalize_request_paths/1                        261     0.02     18  [      0.07]
'Elixir.Sftpd.SSH.Server':responses_window_size/1                            262     0.02     18  [      0.07]
'Elixir.Sftpd.SFTP.SerializedPacket':iodata/2                                262     0.02     18  [      0.07]
'Elixir.Sftpd.SSH.Packet':aead_padding_len/2                                 276     0.02     20  [      0.07]
'Elixir.Sftpd.SSH.Server':append_pending_responses/2                         262     0.02     20  [      0.08]
inet_tcp:send/2                                                              278     0.02     22  [      0.08]
'Elixir.Enum':map/2                                                          270     0.03     25  [      0.09]
'Elixir.Sftpd.SSH.SFTPBridge':flush_channel_data_payload/4                   269     0.03     27  [      0.10]
erts_internal:garbage_collect/1                                               10     0.03     28  [      2.80]
'Elixir.Sftpd.SFTP.Codec':status_code/1                                      518     0.03     29  [      0.06]
crypto:strong_rand_bytes/1                                                   279     0.03     29  [      0.10]
code_server:call/1                                                            18     0.03     30  [      1.67]
'Elixir.Sftpd.SSH.Server':'-handle_sftp_data/2-fun-0-'/2                     262     0.03     30  [      0.11]
maps:put/3                                                                   262     0.03     30  [      0.11]
'Elixir.Sftpd.SSH.Server':'-responses_window_size/1-fun-0-'/2                262     0.03     32  [      0.12]
'Elixir.Map':get/3                                                           266     0.03     33  [      0.12]
'Elixir.Sftpd.SFTP.Codec':string/1                                           521     0.03     34  [      0.07]
'Elixir.Sftpd.SFTP.Codec':status/2                                           259     0.04     37  [      0.14]
'Elixir.Sftpd.SSH.Cipher':encrypt_payloads/3                                 268     0.04     38  [      0.14]
'Elixir.Sftpd.SSH.SFTPBridge':response_window_size/1                         262     0.04     39  [      0.15]
'Elixir.Enum':reduce/3                                                       543     0.04     39  [      0.07]
'Elixir.Sftpd.Backends.Benchmark':write_at/4                                 257     0.04     39  [      0.15]
'Elixir.Sftpd.SFTP.Codec':decode/1                                           262     0.04     43  [      0.16]
erlang:port_command/3                                                        278     0.05     46  [      0.17]
crypto:evp_generate_key_nif/2                                                  1     0.05     47  [     47.00]
gen_tcp:send/2                                                               278     0.05     49  [      0.18]
'Elixir.Sftpd.SFTP.Codec':packet/1                                           262     0.06     56  [      0.21]
'Elixir.Sftpd.SFTP.Session':handle_packet/2                                  262     0.06     56  [      0.21]
'Elixir.Sftpd.SSH.Packet':'-encode_aead_packets/2-fun-0-'/2                  269     0.06     56  [      0.21]
'Elixir.Enum':'-map_reduce/3-lists^mapfoldl/2-0-'/3                          524     0.06     57  [      0.11]
'Elixir.Sftpd.SSH.Server':split_complete_sftp_packets/2                      524     0.06     60  [      0.11]
erlang:iolist_to_binary/1                                                    794     0.06     62  [      0.08]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/2                          269     0.07     64  [      0.24]
'Elixir.Sftpd.SFTP.Codec':status/3                                           259     0.07     64  [      0.25]
'Elixir.Sftpd.SSH.Cipher':encrypt_packets/3                                  537     0.07     64  [      0.12]
'Elixir.Sftpd.SSH.Cipher':encrypt_packet/2                                   276     0.07     67  [      0.24]
'Elixir.Sftpd.SSH.Packet':encode_aead_packets_from_padding/3                 537     0.07     68  [      0.13]
'Elixir.Enum':'-map/2-lists^map/1-1-'/2                                      539     0.07     69  [      0.13]
crypto:pkey_sign_nif/5                                                         1     0.07     70  [     70.00]
'Elixir.Sftpd.SSH.Packet':encode_aead_packets/2                              268     0.08     75  [      0.28]
'Elixir.Sftpd.SSH.SFTPBridge':response_iodata/1                              524     0.08     77  [      0.15]
crypto:evp_compute_key_nif/3                                                   1     0.08     78  [     78.00]
'Elixir.Sftpd.SFTP.Codec':decode_iodata_write/2                              257     0.08     79  [      0.31]
'Elixir.Sftpd.SSH.Server':send_encrypted_payloads/3                          268     0.08     82  [      0.31]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/8                          531     0.09     86  [      0.16]
erlang:demonitor/2                                                           300     0.09     90  [      0.30]
prim_inet:send/3                                                             278     0.10     93  [      0.33]
erlang:monitor/2                                                             296     0.10     95  [      0.32]
'Elixir.Enum':'-reduce/3-lists^foldl/2-0-'/3                                1099     0.10     98  [      0.09]
crypto:pkey_verify_nif/6                                                       1     0.10    100  [    100.00]
prim_inet:send/4                                                             278     0.10    100  [      0.36]
'Elixir.Sftpd.SFTP.Codec':take_iodata/2                                     1028     0.11    103  [      0.10]
erlang:term_to_binary/2                                                      278     0.11    105  [      0.38]
'Elixir.Sftpd.SSH.Server':flush_sftp_responses_with_channel/4                269     0.14    135  [      0.50]
'Elixir.Sftpd.SFTP.Codec':take_iodata_binary/2                               771     0.15    142  [      0.18]
erlang:iolist_size/1                                                        1082     0.16    158  [      0.15]
'Elixir.Logger':elixir_level_to_erlang_level/1                              3234     0.18    179  [      0.06]
lists:reverse/2                                                              515     0.19    183  [      0.36]
'Elixir.Sftpd.SFTP.Session':handle_request/2                                 262     0.19    186  [      0.71]
'Elixir.Sftpd.SSH.Cipher':'-decrypt_packet_payload/2-fun-0-'/1              3217     0.20    193  [      0.06]
logger_config:less_or_equal_level/2                                         3234     0.20    194  [      0.06]
'Elixir.Sftpd.SSH.Server':finish_channel_data_drain/2                       3224     0.25    239  [      0.07]
'Elixir.Sftpd.SSH.Server':prepend_reversed/2                                5135     0.29    283  [      0.06]
lists:member/2                                                              3244     0.32    307  [      0.09]
crypto:strong_rand_bytes_nif/1                                               279     0.33    320  [      1.15]
'Elixir.Sftpd.SSH.Packet':'invalid_padding?'/2                              8215     0.43    422  [      0.05]
logger_config:allow/2                                                       3234     0.44    427  [      0.13]
prim_inet:recv/3                                                            8216     0.44    431  [      0.05]
'Elixir.Sftpd.SSH.Server':responses_window_size_if_any/1                    8200     0.45    436  [      0.05]
inet_tcp:recv/3                                                             8216     0.45    438  [      0.05]
'Elixir.Sftpd.SFTP.Codec':split_iodata/3                                    8966     0.47    459  [      0.05]
prim_inet:enc_time/1                                                        8216     0.47    462  [      0.06]
'Elixir.Sftpd.SSH.SFTPBridge':'responses_near_window_size?'/2               8200     0.48    464  [      0.06]
crypto:alias/2                                                              8488     0.48    471  [      0.06]
persistent_term:get/2                                                       3235     0.56    544  [      0.17]
'Elixir.Logger':'__should_log__'/2                                          3234     0.57    559  [      0.17]
'Elixir.Sftpd.SSH.Server':split_sftp_packets/2                              8200     0.60    581  [      0.07]
'Elixir.Sftpd.SFTP.Codec':split_iodata_binary/4                             8966     0.62    604  [      0.07]
'Elixir.Sftpd.SSH.Cipher':increment_sequence/1                              8488     0.63    611  [      0.07]
'Elixir.Sftpd.SSH.Cipher':validate_packet_length/1                         11429     0.72    700  [      0.06]
'Elixir.Sftpd.SSH.Server':finish_open_channel_data_drain/5                  3224     0.75    726  [      0.23]
erlang:port_get_data/1                                                      8494     0.79    765  [      0.09]
'Elixir.Sftpd.SSH.Server':recv_buffered_or_available_encrypted_payload/3    8200     0.82    801  [      0.10]
'Elixir.Sftpd.SSH.Server':encrypted_packet_missing_bytes/1                  6440     0.83    806  [      0.13]
'Elixir.Sftpd.SSH.Server':recv_encrypted_payload/2                          3236     0.83    810  [      0.25]
'Elixir.Enum':reverse/1                                                    13789     0.87    843  [      0.06]
'Elixir.Sftpd.SSH.Server':drain_buffered_sftp_data/7                        8200     0.90    873  [      0.11]
prim_inet:ctl_cmd/3                                                         8218     1.01    979  [      0.12]
erlang:port_control/3                                                       8218     1.06   1035  [      0.13]
'Elixir.Sftpd.SSH.Cipher':packet_iv/2                                       8488     1.09   1062  [      0.13]
inet_db:lookup_socket/1                                                     8494     1.09   1065  [      0.13]
'Elixir.Sftpd.SSH.Server':continue_partial_sftp_packet/5                    8195     1.17   1143  [      0.14]
'Elixir.Sftpd.SSH.Server':handle_sftp_data/2                                8200     1.18   1152  [      0.14]
gen_tcp:recv/3                                                              8216     1.26   1229  [      0.15]
crypto:crypto_one_time_aead/7                                               8488     1.40   1364  [      0.16]
'Elixir.Sftpd.SSH.Server':recv_available_encrypted_payload/3                8200     1.42   1386  [      0.17]
prim_inet:async_recv/3                                                      8216     1.49   1454  [      0.18]
prim_inet:recv0/3                                                           8216     1.59   1551  [      0.19]
'Elixir.Sftpd.SSH.Packet':decode_decrypted/2                                8212     1.64   1594  [      0.19]
'Elixir.Sftpd.SSH.Server':encrypted_loop/2                                  3236     1.72   1672  [      0.52]
'Elixir.Sftpd.SSH.Server':drain_more_buffered_sftp_data/7                   8200     1.83   1783  [      0.22]
'Elixir.Sftpd.SSH.Server':recv_buffered_encrypted_payload/1                13189     1.89   1840  [      0.14]
erts_internal:port_command/3                                                 278     1.98   1923  [      6.92]
'Elixir.Sftpd.SSH.Server':recv_encrypted_packet/3                           6440     2.29   2228  [      0.35]
erts_internal:prepare_loading/2                                                9     2.37   2303  [    255.89]
erlang:split_binary/2                                                      24642     2.76   2682  [      0.11]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/2                         11429     4.67   4541  [      0.40]
crypto:aead_cipher_nif/7                                                    8488    21.01  20449  [      2.41]
erts_internal:port_control/3                                                8218    24.59  23932  [      2.91]
------------------------------------------------------------------------  ------  -------  -----  [----------]
Total:                                                                    393847  100.00%  97319  [      0.25]
direction=upload
size_bytes=67108864
elapsed_seconds=0.183
throughput_mib_s=349.3
chunk=262080
requests=64
cipher=aes256-gcm@openssh.com

profile=beam_time
profile_output=above
END profiler=eprof size=67108864 direction=upload status=0 2026-06-15T02:37:21Z
BEGIN profiler=eprof size=67108864 direction=download port=33801 2026-06-15T02:37:23Z
✓ Switched active account for github.com to mjc
FUNCTION                                                                   CALLS        %   TIME  [uS / CALLS]
--------                                                                   -----  -------   ----  [----------]
'Elixir.Agent':get/2                                                           4     0.00      0  [      0.00]
