profile size=67108864 direction=upload port=29601
✓ Switched active account for github.com to mjc
Compiling 1 file (.ex)
FUNCTION                                                                   CALLS        %    TIME  [uS / CALLS]
--------                                                                   -----  -------    ----  [----------]
'Elixir.Sftpd.SSH.Server':'sftp_buffer_empty?'/1                               1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':sync_active_channel/1                                1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':trim_banner/1                                        1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':userauth_failure/2                                   1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':validate_curve25519_public_key/1                     1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_public_key_userauth/3-fun-0-'/3             1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-2-'/4               3     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-10-'/2              1     0.00      0  [      0.00]
'Elixir.Calendar.ISO':days_in_month_guarded/2                                 12     0.00      0  [      0.00]
'Elixir.Calendar.ISO':divide_by_parts_per_day/2                                6     0.00      0  [      0.00]
'Elixir.Calendar.ISO':'ensure_day_in_month!'/3                                 6     0.00      0  [      0.00]
'Elixir.Calendar.ISO':'valid_time?'/4                                          6     0.00      0  [      0.00]
'Elixir.GenServer':whereis/1                                                   4     0.00      0  [      0.00]
erl_prim_loader:get_loader_config/0                                            3     0.00      0  [      0.00]
erl_prim_loader:read_file/1                                                    3     0.00      0  [      0.00]
erl_prim_loader:check_file_result/3                                            3     0.00      0  [      0.00]
erl_prim_loader:reverse/1                                                      3     0.00      0  [      0.00]
erl_prim_loader:name_split/2                                                   3     0.00      0  [      0.00]
'Elixir.Sftpd.Auth':fingerprint/1                                              2     0.00      0  [      0.00]
gen:call/4                                                                     4     0.00      0  [      0.00]
ssh_message:ssh2_pubkey_decode/1                                               2     0.00      0  [      0.00]
ssh_message:ssh_curvename2oid/1                                                2     0.00      0  [      0.00]
ssh_message:oid2ssh_curvename/1                                                2     0.00      0  [      0.00]
prim_file:read_file/1                                                          3     0.00      0  [      0.00]
prim_file:encode_path/1                                                        3     0.00      0  [      0.00]
application:get_env/2                                                          6     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Keys':signature/2                                            1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':derive_key/5                                            4     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':ecdh_reply/3                                            1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':exchange_payload/1                                      1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':generate_keypair/0                                      1     0.00      0  [      0.00]
'Elixir.Sftpd.SSH.Kex':shared_secret/2                                         1     0.00      0  [      0.00]
binary:copy/1                                                                  4     0.00      0  [      0.00]
binary:copy/2                                                                  5     0.00      0  [      0.00]
binary:first/1                                                                 5     0.00      0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':open_read/3                                  1     0.00      0  [      0.00]
'Elixir.Map':do_map/2                                                          1     0.00      0  [      0.00]
'Elixir.Map':new/2                                                             1     0.00      0  [      0.00]
'Elixir.Map':new_from_map/2                                                    1     0.00      0  [      0.00]
'Elixir.Map':pop/2                                                             1     0.00      0  [      0.00]
'Elixir.Map':pop/3                                                             1     0.00      0  [      0.00]
maps:find/2                                                                    2     0.00      0  [      0.00]
maps:from_list/1                                                               1     0.00      0  [      0.00]
maps:merge/2                                                                   1     0.00      0  [      0.00]
maps:fold/3                                                                    2     0.00      0  [      0.00]
maps:fold_1/4                                                                  2     0.00      0  [      0.00]
maps:iterator/1                                                                3     0.00      0  [      0.00]
maps:iterator/2                                                                3     0.00      0  [      0.00]
'Elixir.NaiveDateTime':convert/2                                               6     0.00      0  [      0.00]
'Elixir.NaiveDateTime':'from_erl!'/1                                           6     0.00      0  [      0.00]
'Elixir.NaiveDateTime':'from_erl!'/3                                           6     0.00      0  [      0.00]
'Elixir.NaiveDateTime':new/7                                                   6     0.00      0  [      0.00]
'Elixir.Base':maybe_pad/3                                                      2     0.00      0  [      0.00]
'Elixir.String':replace_trailing/3                                             5     0.00      0  [      0.00]
erlang:list_to_tuple/1                                                         1     0.00      0  [      0.00]
erlang:make_ref/0                                                              6     0.00      0  [      0.00]
erlang:port_close/1                                                            1     0.00      0  [      0.00]
'Elixir.Enum':each/2                                                           1     0.00      1  [      1.00]
'Elixir.Enum':join/2                                                          19     0.00      1  [      0.05]
'Elixir.Enum':join_non_empty_list/3                                           18     0.00      1  [      0.06]
'Elixir.Sftpd.SSH.Wire':mpint/1                                                5     0.00      1  [      0.20]
'Elixir.Sftpd.SSH.Wire':strip_leading_zeroes/1                                 5     0.00      1  [      0.20]
'Elixir.Sftpd.Backend':'root_path?'/1                                          6     0.00      1  [      0.17]
'Elixir.Sftpd.Backend':unix_time/1                                             6     0.00      1  [      0.17]
'Elixir.Sftpd.SFTP.Codec':maybe_flag/4                                        12     0.00      1  [      0.08]
'Elixir.Calendar':get_time_zone_database/0                                     6     0.00      1  [      0.17]
'Elixir.Sftpd.SFTP.Paths':normalize_realpath/1                                 5     0.00      1  [      0.20]
crypto:hash/2                                                                  7     0.00      1  [      0.14]
crypto:hash/4                                                                  7     0.00      1  [      0.14]
crypto:format_pkey/2                                                           2     0.00      1  [      0.50]
'Elixir.Sftpd.SFTP.Handles':cleanup_open_handles/2                             1     0.00      1  [      1.00]
'Elixir.Sftpd.SFTP.Handles':put/3                                              1     0.00      1  [      1.00]
'Elixir.Sftpd.Auth.Adapter':'exports?'/3                                       2     0.00      1  [      0.50]
prim_inet:dec_value/2                                                          3     0.00      1  [      0.33]
prim_inet:enc_opts/2                                                           1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Packet':encode_clear/2                                       3     0.00      1  [      0.33]
lists:reverse/1                                                               18     0.00      1  [      0.06]
'Elixir.System':normalize_time_unit/1                                         24     0.00      1  [      0.04]
'Elixir.DateTime':from_naive/3                                                 6     0.00      1  [      0.17]
'Elixir.DateTime':'from_naive!'/2                                              6     0.00      1  [      0.17]
'Elixir.DateTime':to_iso_days/1                                                6     0.00      1  [      0.17]
'Elixir.Enumerable':'impl_for!'/1                                              6     0.00      1  [      0.17]
public_key:format_sign_key/1                                                   1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Algorithms':choose/3                                         6     0.00      1  [      0.17]
'Elixir.Sftpd.SSH.Algorithms':decode_kexinit/1                                 2     0.00      1  [      0.50]
'Elixir.Sftpd.SSH.Algorithms':'-choose/3-fun-0-'/2                            18     0.00      1  [      0.06]
'Elixir.Sftpd.SSH.Server':curve25519_shared_secret/1                           1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Server':decode_public_key/1                                  2     0.00      1  [      0.50]
'Elixir.Sftpd.SSH.Server':fetch_channel/2                                      2     0.00      1  [      0.50]
'Elixir.Sftpd.SSH.Server':serve_encrypted/2                                    1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Server':verify_public_key_userauth/7                         1     0.00      1  [      1.00]
'Elixir.Calendar.ISO':date_to_iso_days/3                                       6     0.00      1  [      0.17]
'Elixir.Calendar.ISO':days_in_month/2                                         12     0.00      1  [      0.08]
'Elixir.Calendar.ISO':iso_days_to_unit/2                                       6     0.00      1  [      0.17]
'Elixir.Calendar.ISO':naive_datetime_to_iso_days/7                             6     0.00      1  [      0.17]
'Elixir.Calendar.ISO':time_to_day_fraction/4                                   6     0.00      1  [      0.17]
'Elixir.Calendar.ISO':valid_date_to_iso_days/3                                 6     0.00      1  [      0.17]
'Elixir.GenServer':call/3                                                      4     0.00      1  [      0.25]
erl_prim_loader:client_or_request/2                                            3     0.00      1  [      0.33]
'Elixir.Sftpd.Auth':fingerprint/2                                              2     0.00      1  [      0.50]
erts_internal:map_next/3                                                       3     0.00      1  [      0.33]
ssh_message:ssh2_pubkey_encode/1                                               2     0.00      1  [      0.50]
ssh_message:ssh2_pubkey_decode2/1                                              2     0.00      1  [      0.50]
code:get_mode/0                                                               11     0.00      1  [      0.09]
'Elixir.Sftpd.SSH.Kex':exchange_hash/1                                         1     0.00      1  [      1.00]
'Elixir.Sftpd.SSH.Kex':expand_key/4                                            4     0.00      1  [      0.25]
'Elixir.Sftpd.SFTP.SerializedPacket':iodata/2                                  7     0.00      1  [      0.14]
'Elixir.Sftpd.Backends.Benchmark':copied_normalized_path/1                     4     0.00      1  [      0.25]
'Elixir.Sftpd.Backends.Benchmark':file_attrs/3                                 3     0.00      1  [      0.33]
'Elixir.Sftpd.Backends.Benchmark':normalize_prefix/1                           3     0.00      1  [      0.33]
maps:take/2                                                                    1     0.00      1  [      1.00]
'Elixir.NaiveDateTime':from_erl/3                                              6     0.00      1  [      0.17]
'Elixir.Base':encode64/2                                                       2     0.00      1  [      0.50]
'Elixir.String':trim_trailing/2                                                5     0.00      1  [      0.20]
erlang:monitor/3                                                               4     0.00      1  [      0.25]
erlang:convert_time_unit/3                                                    12     0.00      1  [      0.08]
persistent_term:get/1                                                         14     0.00      1  [      0.07]
'Elixir.Enum':find_list/3                                                     18     0.00      2  [      0.11]
'Elixir.Sftpd.Backend':normalize_path/1                                       18     0.00      2  [      0.11]
'Elixir.Sftpd.SFTP.Codec':decode_attrs/3                                       1     0.00      2  [      2.00]
'Elixir.Sftpd.SFTP.Codec':encode_attrs/1                                       3     0.00      2  [      0.67]
'Elixir.Sftpd.SFTP.Codec':packet/1                                             7     0.00      2  [      0.29]
'Elixir.SftpdProfile.Auth':authorize_public_key/3                              2     0.00      2  [      1.00]
'Elixir.Sftpd.SFTP.Session':cleanup_open_handles/1                             1     0.00      2  [      2.00]
prim_inet:decode_opt_val/1                                                     1     0.00      2  [      2.00]
'Elixir.Sftpd.SSH.Packet':encode_aead_packet/2                                 7     0.00      2  [      0.29]
gen_tcp:close/1                                                                1     0.00      2  [      2.00]
'Elixir.System':convert_time_unit/3                                           12     0.00      2  [      0.17]
'Elixir.DateTime':to_unix/2                                                    6     0.00      2  [      0.33]
'Elixir.Application':fetch_env/2                                               6     0.00      2  [      0.33]
'Elixir.Enumerable':'member?'/2                                                6     0.00      2  [      0.33]
code_server:get_mode/0                                                        11     0.00      2  [      0.18]
public_key:ec_curve_spec/1                                                     4     0.00      2  [      0.50]
'Elixir.Sftpd.SSH.Server':delete_channel/2                                     1     0.00      2  [      2.00]
'Elixir.Sftpd.SSH.Server':handle_kex/5                                         1     0.00      2  [      2.00]
'Elixir.Sftpd.SSH.Server':handle_public_key_userauth/3                         3     0.00      2  [      0.67]
'Elixir.Sftpd.SSH.Server':verify_ed25519_signature/3                           1     0.00      2  [      2.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-5-'/5               3     0.00      2  [      0.67]
erl_prim_loader:is_prefix/2                                                   36     0.00      2  [      0.06]
'Elixir.Logger':elixir_level_to_erlang_level/1                                24     0.00      2  [      0.08]
code:ensure_prepare_loading/3                                                 11     0.00      2  [      0.18]
logger_config:less_or_equal_level/2                                           24     0.00      2  [      0.08]
'Elixir.Sftpd.Backends.Benchmark':file_info/2                                  3     0.00      2  [      0.67]
maps:next/1                                                                    3     0.00      2  [      0.67]
'Elixir.Base':encode64base/3                                                  12     0.00      2  [      0.17]
'Elixir.String':replace_trailing/6                                             7     0.00      2  [      0.29]
'Elixir.String':split/2                                                       34     0.00      2  [      0.06]
erlang:function_exported/3                                                    14     0.00      2  [      0.14]
erlang:module_loaded/1                                                        13     0.00      2  [      0.15]
erlang:prepare_loading/2                                                      11     0.00      2  [      0.18]
erlang:whereis/1                                                              11     0.00      2  [      0.18]
persistent_term:put/2                                                          1     0.00      2  [      2.00]
ets:lookup_element/4                                                           6     0.00      3  [      0.50]
'Elixir.Sftpd.SSH.Wire':string/1                                              27     0.00      3  [      0.11]
'Elixir.Sftpd.SSH.Wire':take_boolean/1                                         8     0.00      3  [      0.38]
'Elixir.Sftpd.SSH.Wire':take_name_list/1                                      20     0.00      3  [      0.15]
'Elixir.Sftpd.Backend':canonical_segments/1                                   18     0.00      3  [      0.17]
'Elixir.Sftpd.Backend':'-canonical_segments/1-fun-0-'/2                       35     0.00      3  [      0.09]
'Elixir.Sftpd.SFTP.Codec':status/2                                             2     0.00      3  [      1.50]
application_controller:get_env/2                                               6     0.00      3  [      0.50]
error_handler:ensure_loaded/1                                                 11     0.00      3  [      0.27]
'Elixir.Calendar.ISO':'valid_date?'/3                                          6     0.00      3  [      0.50]
prim_file:internal_name2native/1                                               3     0.00      3  [      1.00]
code:call/1                                                                   22     0.00      3  [      0.14]
'Elixir.NaiveDateTime':new/8                                                   6     0.00      3  [      0.50]
erlang:garbage_collect/0                                                      12     0.00      3  [      0.25]
erlang:prepare_loading_1/2                                                    11     0.00      3  [      0.27]
'Elixir.Enum':'__in__'/2                                                      24     0.00      4  [      0.17]
'Elixir.Sftpd.SFTP.Codec':request_type/1                                       3     0.00      4  [      1.33]
'Elixir.Sftpd.SSH.Server':recv_clear_packet/2                                  6     0.00      4  [      0.67]
'Elixir.Sftpd.SSH.Server':send_encrypted_payload/3                             7     0.00      4  [      0.57]
'Elixir.Enum':join_list/2                                                     19     0.01      5  [      0.26]
error_handler:undefined_function/3                                            11     0.01      5  [      0.45]
'Elixir.Sftpd.SSH.Server':encrypted_packet_missing_bytes/1                    89     0.01      5  [      0.06]
erlang:send/3                                                                  4     0.01      5  [      1.25]
maps:remove/2                                                                  1     0.01      6  [      6.00]
'Elixir.Sftpd.SSH.Wire':take_string/1                                         60     0.01      7  [      0.12]
'Elixir.Sftpd.SSH.Packet':decode_clear/1                                       6     0.01      7  [      1.17]
lists:keyfind/3                                                               73     0.01      7  [      0.10]
gen:do_call/4                                                                  4     0.01      7  [      1.75]
logger_config:allow/2                                                         24     0.01      7  [      0.29]
erlang:iolist_to_binary/1                                                     28     0.01      7  [      0.25]
code:ensure_loaded/1                                                          13     0.01      8  [      0.62]
crypto:hash_nif/2                                                              7     0.01      9  [      1.29]
'Elixir.Logger':'__should_log__'/2                                            24     0.01      9  [      0.38]
persistent_term:get/2                                                         25     0.01      9  [      0.36]
'Elixir.Keyword':get/3                                                        71     0.01     10  [      0.14]
'Elixir.Sftpd.SSH.Server':handle_encrypted_payload/3                          12     0.01     12  [      1.00]
'Elixir.Sftpd.SSH.Server':responses_window_size/1                            203     0.01     12  [      0.06]
'Elixir.Sftpd.SSH.Server':responses_window_size_if_any/1                     203     0.01     12  [      0.06]
'Elixir.Sftpd.SSH.Server':split_sftp_packets/2                               203     0.01     12  [      0.06]
erts_internal:port_close/1                                                     1     0.01     12  [     12.00]
'Elixir.Enum':to_list/1                                                      265     0.02     13  [      0.05]
'Elixir.Sftpd.SFTP.SerializedPacket':data/3                                  257     0.02     13  [      0.05]
'Elixir.String':split/3                                                       34     0.02     13  [      0.38]
'Elixir.Enum':map_reduce/3                                                   203     0.02     14  [      0.07]
'Elixir.Sftpd.SSH.Cipher':block_size/1                                       215     0.02     14  [      0.07]
maps:put/3                                                                   156     0.02     14  [      0.09]
'Elixir.Sftpd.SFTP.Session':clamp_read_len/1                                 258     0.02     17  [      0.07]
inet_tcp:send/2                                                              218     0.02     18  [      0.08]
'Elixir.Enum':map/2                                                          210     0.02     18  [      0.09]
'Elixir.Sftpd.SFTP.Codec':take_string/1                                      263     0.02     19  [      0.07]
'Elixir.Sftpd.SFTP.Session':normalize_request_paths/1                        263     0.02     19  [      0.07]
binary:split/3                                                                34     0.03     21  [      0.62]
crypto:strong_rand_bytes/1                                                   219     0.03     23  [      0.11]
'Elixir.Sftpd.SSH.Server':'-handle_sftp_data/2-fun-0-'/2                     264     0.03     23  [      0.09]
'Elixir.Sftpd.SSH.SFTPBridge':'responses_near_window_size?'/2                399     0.03     24  [      0.06]
'Elixir.Sftpd.SSH.Server':prepend_reversed/2                                 435     0.03     24  [      0.06]
erl_prim_loader:archive_split/3                                              362     0.03     24  [      0.07]
'Elixir.Map':get/2                                                           414     0.03     24  [      0.06]
'Elixir.Sftpd.SSH.SFTPBridge':response_window_size/1                         264     0.03     27  [      0.10]
lists:member/2                                                               381     0.03     28  [      0.07]
'Elixir.Enum':reduce/3                                                       429     0.04     29  [      0.07]
'Elixir.Sftpd.SSH.Server':append_pending_responses/2                         199     0.04     29  [      0.15]
'Elixir.Sftpd.SSH.Server':'-responses_window_size/1-fun-0-'/2                264     0.04     29  [      0.11]
'Elixir.Sftpd.Backends.Benchmark':read_at/4                                  258     0.04     29  [      0.11]
'Elixir.Sftpd.Backends.Benchmark':zeroes/1                                   257     0.04     31  [      0.12]
erlang:port_command/3                                                        218     0.04     32  [      0.15]
'Elixir.Sftpd.SSH.SFTPBridge':flush_channel_data_payload/4                   476     0.04     34  [      0.07]
'Elixir.Sftpd.SSH.Server':finish_open_channel_data_drain/5                   210     0.04     34  [      0.16]
'Elixir.Sftpd.SSH.Server':finish_channel_data_drain/2                        210     0.04     36  [      0.17]
'Elixir.Sftpd.SFTP.Codec':data/2                                             257     0.05     37  [      0.14]
'Elixir.Sftpd.SFTP.Codec':decode/1                                           264     0.05     39  [      0.15]
'Elixir.Sftpd.SSH.Cipher':encrypt_payloads/3                                 208     0.05     40  [      0.19]
code_server:call/1                                                            22     0.05     43  [      1.95]
'Elixir.Enum':reverse/2                                                      265     0.05     44  [      0.17]
gen_tcp:send/2                                                               218     0.05     44  [      0.20]
erlang:'++'/2                                                                187     0.05     44  [      0.24]
'Elixir.Sftpd.SSH.Server':cache_channel/2                                    151     0.05     45  [      0.30]
'Elixir.Sftpd.SFTP.Session':data_response/3                                  257     0.06     47  [      0.18]
'Elixir.Sftpd.SSH.Server':drain_buffered_sftp_data/7                         399     0.06     49  [      0.12]
'Elixir.Sftpd.SSH.SFTPBridge':response_iodata/1                              726     0.06     50  [      0.07]
'Elixir.Map':get/3                                                           424     0.06     51  [      0.12]
'Elixir.Sftpd.SFTP.Session':handle_packet/2                                  264     0.06     52  [      0.20]
'Elixir.Sftpd.SSH.Server':handle_sftp_data/2                                 203     0.06     52  [      0.26]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/2                          211     0.07     57  [      0.27]
crypto:evp_generate_key_nif/2                                                  1     0.07     61  [     61.00]
'Elixir.Sftpd.SSH.Packet':encode_aead_packets/2                              208     0.07     61  [      0.29]
'Elixir.Sftpd.SSH.Server':split_complete_sftp_packets/2                      467     0.07     61  [      0.13]
'Elixir.Enum':'-map_reduce/3-lists^mapfoldl/2-0-'/3                          467     0.08     62  [      0.13]
erts_internal:garbage_collect/1                                               12     0.08     68  [      5.67]
'Elixir.Sftpd.SSH.SFTPBridge':add_channel_response_payload/7                 460     0.08     69  [      0.15]
'Elixir.Sftpd.SSH.Server':send_encrypted_payloads/3                          208     0.09     70  [      0.34]
'Elixir.Sftpd.SSH.Server':recv_encrypted_packet/3                            373     0.09     77  [      0.21]
erlang:demonitor/2                                                           245     0.10     78  [      0.32]
prim_inet:send/3                                                             218     0.10     84  [      0.39]
erlang:monitor/2                                                             240     0.10     84  [      0.35]
prim_inet:send/4                                                             218     0.11     87  [      0.40]
erlang:term_to_binary/2                                                      218     0.11     87  [      0.40]
lists:reverse/2                                                             1138     0.11     91  [      0.08]
crypto:pkey_sign_nif/5                                                         1     0.11     93  [     93.00]
'Elixir.Sftpd.SSH.Server':flush_sftp_responses_with_channel/4                211     0.12     95  [      0.45]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/8                          475     0.12     97  [      0.20]
crypto:evp_compute_key_nif/3                                                   1     0.12    102  [    102.00]
'Elixir.Sftpd.SSH.Server':recv_encrypted_payload/2                           373     0.13    107  [      0.29]
'Elixir.Sftpd.SFTP.Session':handle_request/2                                 264     0.13    109  [      0.41]
'Elixir.Sftpd.SSH.Packet':'-encode_aead_packets/2-fun-1-'/2                 2251     0.14    117  [      0.05]
'Elixir.Sftpd.SSH.Server':encrypted_loop/2                                   373     0.15    125  [      0.34]
'Elixir.Sftpd.SSH.Packet':aead_padding_len/2                                2258     0.15    126  [      0.06]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payload/3                        2251     0.15    127  [      0.06]
crypto:pkey_verify_nif/6                                                       1     0.16    132  [    132.00]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/3                           284     0.17    141  [      0.50]
'Elixir.Sftpd.SSH.SFTPBridge':iodata_size/1                                 2561     0.18    146  [      0.06]
prim_inet:recv/3                                                            3694     0.23    187  [      0.05]
prim_inet:enc_time/1                                                        3694     0.25    204  [      0.06]
inet_tcp:recv/3                                                             3694     0.25    205  [      0.06]
'Elixir.Sftpd.SSH.SFTPBridge':split_iodata/2                                4285     0.25    205  [      0.05]
'Elixir.Sftpd.SSH.Packet':encode_aead_packets_from_padding/3                2459     0.27    222  [      0.09]
erlang:port_get_data/1                                                      3912     0.30    250  [      0.06]
'Elixir.Sftpd.SSH.Cipher':encrypt_packets/3                                 2459     0.32    261  [      0.11]
erlang:iolist_size/1                                                        2865     0.32    264  [      0.09]
'Elixir.Enum':'-reduce/3-lists^foldl/2-0-'/3                                2979     0.37    304  [      0.10]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payloads/5                       2321     0.42    345  [      0.15]
crypto:strong_rand_bytes_nif/1                                               219     0.43    354  [      1.62]
'Elixir.Sftpd.SSH.Packet':'-encode_aead_packets/2-fun-0-'/2                 2251     0.43    356  [      0.16]
'Elixir.Enum':reverse/1                                                     5611     0.44    365  [      0.07]
'Elixir.Enum':'-map/2-lists^map/1-1-'/2                                     2461     0.46    380  [      0.15]
prim_inet:ctl_cmd/3                                                         3696     0.49    403  [      0.11]
'Elixir.Sftpd.SSH.Packet':'invalid_padding?'/2                              8261     0.53    431  [      0.05]
inet_db:lookup_socket/1                                                     3912     0.54    440  [      0.11]
'Elixir.Sftpd.SSH.Cipher':validate_packet_length/1                          8258     0.55    451  [      0.05]
erlang:port_control/3                                                       3696     0.55    454  [      0.12]
'Elixir.Sftpd.SSH.Cipher':encrypt_packet/2                                  2258     0.61    500  [      0.22]
crypto:alias/2                                                             10516     0.64    529  [      0.05]
gen_tcp:recv/3                                                              3694     0.68    562  [      0.15]
prim_inet:async_recv/3                                                      3694     0.84    689  [      0.19]
'Elixir.Sftpd.SSH.Cipher':increment_sequence/1                             10516     0.90    735  [      0.07]
'Elixir.Sftpd.SSH.Server':recv_buffered_or_available_encrypted_payload/3    7907     0.91    746  [      0.09]
'Elixir.Sftpd.SSH.Server':recv_available_encrypted_payload/3                3123     0.91    749  [      0.24]
'Elixir.Sftpd.SSH.SFTPBridge':split_iodata/3                                4548     0.94    769  [      0.17]
prim_inet:recv0/3                                                           3694     1.16    953  [      0.26]
'Elixir.Sftpd.SSH.Cipher':packet_iv/2                                      10516     1.22   1003  [      0.10]
'Elixir.Sftpd.SSH.Server':drain_more_buffered_sftp_data/7                   7907     1.45   1190  [      0.15]
'Elixir.Sftpd.SSH.Packet':decode_decrypted/2                                8258     1.71   1407  [      0.17]
'Elixir.Sftpd.SSH.Server':recv_buffered_encrypted_payload/1                11008     1.80   1478  [      0.13]
crypto:crypto_one_time_aead/7                                              10516     2.09   1718  [      0.16]
prim_file:read_file_nif/1                                                      3     2.16   1774  [    591.33]
erlang:split_binary/2                                                      26483     2.61   2143  [      0.08]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/2                          7974     4.30   3532  [      0.44]
erts_internal:prepare_loading/2                                               11     5.36   4395  [    399.55]
erts_internal:port_command/3                                                 218    14.62  11996  [     55.03]
erts_internal:port_control/3                                                3696    15.51  12723  [      3.44]
crypto:aead_cipher_nif/7                                                   10516    26.92  22092  [      2.10]
------------------------------------------------------------------------  ------  -------  -----  [----------]
Total:                                                                    247594  100.00%  82052  [      0.33]
direction=download
size_bytes=67108864
elapsed_seconds=0.271
throughput_mib_s=236.3
chunk=262080
requests=64
cipher=aes256-gcm@openssh.com

profile=beam_time
profile_output=above
profile size=1073741824 direction=upload port=29603
✓ Switched active account for github.com to mjc
FUNCTION                                                                    CALLS        %     TIME  [uS / CALLS]
--------                                                                    -----  -------     ----  [----------]
'Elixir.Agent':get/2                                                            2     0.00        0  [      0.00]
'Elixir.Agent':get/3                                                            2     0.00        0  [      0.00]
'Elixir.Agent':update/2                                                         1     0.00        0  [      0.00]
'Elixir.Agent':update/3                                                         1     0.00        0  [      0.00]
'Elixir.Code':ensure_loaded/1                                                   2     0.00        0  [      0.00]
'Elixir.Enum':each/2                                                            1     0.00        0  [      0.00]
'Elixir.Enum':find/2                                                            6     0.00        0  [      0.00]
'Elixir.Enum':find/3                                                            6     0.00        0  [      0.00]
inet:tcp_close/1                                                                1     0.00        0  [      0.00]
'Elixir.Sftpd.SSH.Wire':boolean/1                                               2     0.00        0  [      0.00]
'Elixir.Sftpd.Backend':'root_path?'/1                                           4     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_attrs/1                                        1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_attrs/3                                        2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_extensions/1                                   1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_extensions/2                                   1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':encode_attrs/1                                        1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':handle/2                                              1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':maybe_flag/4                                          4     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':name/2                                                1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':permissions/1                                         1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':request_type/1                                        2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':version/1                                             1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':version/2                                             1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':'-name/2-fun-0-'/1                                    1     0.00        0  [      0.00]
'Elixir.Sftpd.SSH.Cipher':new/5                                                 2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'append_open?'/1                                      1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'create_open?'/1                                      1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':normalize_request_path/1                              3     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'read_open?'/1                                        1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'truncate_open?'/1                                    1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'write_open?'/1                                       1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':cleanup_open_handles/1                              1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':'max_handles_reached?'/1                            1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':new/4                                               1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':prepare_write_handle/4                              1     0.00        0  [      0.00]
crypto:sign/5                                                                   1     0.00        0  [      0.00]
crypto:is_heavy/1                                                               1     0.00        0  [      0.00]
crypto:verify/6                                                                 1     0.00        0  [      0.00]
crypto:sign_verify_compatibility/3                                              2     0.00        0  [      0.00]
crypto:generate_key/2                                                           1     0.00        0  [      0.00]
crypto:generate_key/3                                                           1     0.00        0  [      0.00]
crypto:compute_key/4                                                            1     0.00        0  [      0.00]
crypto:max_bytes/0                                                              7     0.00        0  [      0.00]
crypto:ensure_int_as_bin/1                                                      5     0.00        0  [      0.00]
crypto:format_pkey/2                                                            2     0.00        0  [      0.00]
'Elixir.Keyword':'fetch!'/2                                                     2     0.00        0  [      0.00]
