BEGIN profiler=eprof size=67108864 direction=upload port=54119 2026-06-15T00:09:39Z
✓ Switched active account for github.com to mjc
FUNCTION                                                                   CALLS        %    TIME  [uS / CALLS]
--------                                                                   -----  -------    ----  [----------]
'Elixir.Sftpd.SSH.Server':verify_ed25519_signature/3                           1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_public_key_userauth/3-fun-0-'/3             1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-2-'/4               3     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-10-'/2              1     0.00       0  [      0.00]
'Elixir.Calendar.ISO':days_in_month/2                                         12     0.00       0  [      0.00]
'Elixir.Calendar.ISO':days_in_month_guarded/2                                 12     0.00       0  [      0.00]
'Elixir.Calendar.ISO':divide_by_parts_per_day/2                                6     0.00       0  [      0.00]
'Elixir.Calendar.ISO':'ensure_day_in_month!'/3                                 6     0.00       0  [      0.00]
'Elixir.Calendar.ISO':time_to_day_fraction/4                                   6     0.00       0  [      0.00]
'Elixir.Calendar.ISO':valid_date_to_iso_days/3                                 6     0.00       0  [      0.00]
'Elixir.Calendar.ISO':'valid_time?'/4                                          6     0.00       0  [      0.00]
'Elixir.GenServer':whereis/1                                                   4     0.00       0  [      0.00]
erl_prim_loader:get_loader_config/0                                            3     0.00       0  [      0.00]
erl_prim_loader:read_file/1                                                    3     0.00       0  [      0.00]
erl_prim_loader:client_or_request/2                                            3     0.00       0  [      0.00]
erl_prim_loader:check_file_result/3                                            3     0.00       0  [      0.00]
erl_prim_loader:reverse/1                                                      3     0.00       0  [      0.00]
'Elixir.Sftpd.Auth':fingerprint/1                                              2     0.00       0  [      0.00]
erts_internal:map_next/3                                                       3     0.00       0  [      0.00]
gen:call/4                                                                     4     0.00       0  [      0.00]
ssh_message:ssh2_pubkey_encode/1                                               2     0.00       0  [      0.00]
ssh_message:ssh2_pubkey_decode/1                                               2     0.00       0  [      0.00]
ssh_message:ssh_curvename2oid/1                                                2     0.00       0  [      0.00]
ssh_message:oid2ssh_curvename/1                                                2     0.00       0  [      0.00]
prim_file:read_file/1                                                          3     0.00       0  [      0.00]
prim_file:encode_path/1                                                        3     0.00       0  [      0.00]
application:get_env/2                                                          6     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Keys':signature/2                                            1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':ecdh_reply/3                                            1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':exchange_hash/1                                         1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':generate_keypair/0                                      1     0.00       0  [      0.00]
'Elixir.Sftpd.SSH.Kex':shared_secret/2                                         1     0.00       0  [      0.00]
binary:copy/1                                                                  4     0.00       0  [      0.00]
binary:first/1                                                                 5     0.00       0  [      0.00]
'Elixir.Sftpd.SFTP.SerializedPacket':iodata/2                                  7     0.00       0  [      0.00]
'Elixir.Sftpd.Backends.Benchmark':open_read/3                                  1     0.00       0  [      0.00]
'Elixir.Map':do_map/2                                                          1     0.00       0  [      0.00]
'Elixir.Map':new/2                                                             1     0.00       0  [      0.00]
'Elixir.Map':pop/2                                                             1     0.00       0  [      0.00]
'Elixir.Map':pop/3                                                             1     0.00       0  [      0.00]
maps:find/2                                                                    2     0.00       0  [      0.00]
maps:from_list/1                                                               1     0.00       0  [      0.00]
maps:remove/2                                                                  1     0.00       0  [      0.00]
maps:take/2                                                                    1     0.00       0  [      0.00]
maps:fold/3                                                                    2     0.00       0  [      0.00]
maps:fold_1/4                                                                  2     0.00       0  [      0.00]
maps:iterator/1                                                                3     0.00       0  [      0.00]
maps:iterator/2                                                                3     0.00       0  [      0.00]
'Elixir.NaiveDateTime':convert/2                                               6     0.00       0  [      0.00]
'Elixir.NaiveDateTime':'from_erl!'/1                                           6     0.00       0  [      0.00]
'Elixir.NaiveDateTime':new/7                                                   6     0.00       0  [      0.00]
'Elixir.Base':maybe_pad/3                                                      2     0.00       0  [      0.00]
erlang:list_to_tuple/1                                                         1     0.00       0  [      0.00]
erlang:make_ref/0                                                              6     0.00       0  [      0.00]
erlang:port_close/1                                                            1     0.00       0  [      0.00]
'Elixir.Enum':join/2                                                          19     0.00       1  [      0.05]
'Elixir.Enum':join_non_empty_list/3                                           18     0.00       1  [      0.06]
'Elixir.Enum':map/2                                                            2     0.00       1  [      0.50]
'Elixir.Sftpd.SSH.Wire':mpint/1                                                5     0.00       1  [      0.20]
'Elixir.Sftpd.SSH.Wire':take_boolean/1                                         8     0.00       1  [      0.13]
'Elixir.Sftpd.Backend':'root_path?'/1                                          6     0.00       1  [      0.17]
'Elixir.Sftpd.Backend':unix_time/1                                             6     0.00       1  [      0.17]
'Elixir.Sftpd.SFTP.Codec':maybe_flag/4                                        12     0.00       1  [      0.08]
'Elixir.Sftpd.SFTP.Codec':status/2                                             2     0.00       1  [      0.50]
'Elixir.Sftpd.SFTP.Paths':normalize_realpath/1                                 5     0.00       1  [      0.20]
'Elixir.SftpdProfile.Auth':authorize_public_key/3                              2     0.00       1  [      0.50]
crypto:hash/2                                                                  7     0.00       1  [      0.14]
crypto:hash/4                                                                  7     0.00       1  [      0.14]
prim_inet:dec_value/2                                                          3     0.00       1  [      0.33]
'Elixir.Sftpd.SSH.Packet':encode_clear/2                                       3     0.00       1  [      0.33]
lists:reverse/1                                                               18     0.00       1  [      0.06]
'Elixir.System':normalize_time_unit/1                                         24     0.00       1  [      0.04]
'Elixir.DateTime':'from_naive!'/2                                              6     0.00       1  [      0.17]
'Elixir.DateTime':to_iso_days/1                                                6     0.00       1  [      0.17]
'Elixir.DateTime':to_unix/2                                                    6     0.00       1  [      0.17]
'Elixir.Application':fetch_env/2                                               6     0.00       1  [      0.17]
'Elixir.Enumerable':'member?'/2                                                6     0.00       1  [      0.17]
public_key:format_sign_key/1                                                   1     0.00       1  [      1.00]
public_key:ec_curve_spec/1                                                     4     0.00       1  [      0.25]
'Elixir.Sftpd.SSH.Algorithms':choose/3                                         6     0.00       1  [      0.17]
'Elixir.Sftpd.SSH.Algorithms':negotiate/2                                      1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Algorithms':'-choose/3-fun-0-'/2                            18     0.00       1  [      0.06]
'Elixir.Sftpd.SSH.Server':delete_channel/2                                     1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':fetch_channel/2                                      2     0.00       1  [      0.50]
'Elixir.Sftpd.SSH.Server':recv_clear_transport_packet/2                        1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':serve_encrypted/2                                    1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':validate_curve25519_public_key/1                     1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':verify_public_key_userauth/7                         1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Server':'-handle_encrypted_payload/3-fun-5-'/5               3     0.00       1  [      0.33]
'Elixir.Calendar.ISO':date_to_iso_days/3                                       6     0.00       1  [      0.17]
'Elixir.Calendar.ISO':iso_days_to_unit/2                                       6     0.00       1  [      0.17]
'Elixir.Calendar.ISO':naive_datetime_to_iso_days/7                             6     0.00       1  [      0.17]
'Elixir.GenServer':call/3                                                      4     0.00       1  [      0.25]
erl_prim_loader:name_split/2                                                   3     0.00       1  [      0.33]
'Elixir.Sftpd.Auth':fingerprint/2                                              2     0.00       1  [      0.50]
ssh_message:ssh2_pubkey_decode2/1                                              2     0.00       1  [      0.50]
'Elixir.Sftpd.SSH.Kex':derive_key/5                                            4     0.00       1  [      0.25]
'Elixir.Sftpd.SSH.Kex':exchange_payload/1                                      1     0.00       1  [      1.00]
'Elixir.Sftpd.SSH.Kex':expand_key/4                                            4     0.00       1  [      0.25]
binary:copy/2                                                                  5     0.00       1  [      0.20]
'Elixir.Sftpd.Backends.Benchmark':copied_normalized_path/1                     4     0.00       1  [      0.25]
'Elixir.Sftpd.Backends.Benchmark':file_attrs/3                                 3     0.00       1  [      0.33]
'Elixir.Sftpd.Backends.Benchmark':normalize_prefix/1                           3     0.00       1  [      0.33]
'Elixir.Map':new_from_map/2                                                    1     0.00       1  [      1.00]
maps:merge/2                                                                   1     0.00       1  [      1.00]
maps:next/1                                                                    3     0.00       1  [      0.33]
'Elixir.NaiveDateTime':from_erl/3                                              6     0.00       1  [      0.17]
'Elixir.NaiveDateTime':'from_erl!'/3                                           6     0.00       1  [      0.17]
'Elixir.Base':encode64/2                                                       2     0.00       1  [      0.50]
'Elixir.String':replace_trailing/3                                             5     0.00       1  [      0.20]
'Elixir.String':trim_trailing/2                                                5     0.00       1  [      0.20]
erlang:monitor/3                                                               4     0.00       1  [      0.25]
erlang:convert_time_unit/3                                                    12     0.00       1  [      0.08]
'Elixir.Enum':find_list/3                                                     18     0.00       2  [      0.11]
ets:lookup_element/4                                                           6     0.00       2  [      0.33]
'Elixir.Sftpd.Backend':normalize_path/1                                       18     0.00       2  [      0.11]
'Elixir.Sftpd.SFTP.Codec':encode_attrs/1                                       3     0.00       2  [      0.67]
'Elixir.Sftpd.SFTP.Codec':packet/1                                             7     0.00       2  [      0.29]
application_controller:get_env/2                                               6     0.00       2  [      0.33]
'Elixir.System':convert_time_unit/3                                           12     0.00       2  [      0.17]
code_server:get_mode/0                                                        11     0.00       2  [      0.18]
'Elixir.Sftpd.SSH.Server':curve25519_shared_secret/1                           1     0.00       2  [      2.00]
'Elixir.Calendar.ISO':'valid_date?'/3                                          6     0.00       2  [      0.33]
erl_prim_loader:is_prefix/2                                                   36     0.00       2  [      0.06]
code:get_mode/0                                                               11     0.00       2  [      0.18]
'Elixir.Sftpd.Backends.Benchmark':file_info/2                                  3     0.00       2  [      0.67]
'Elixir.NaiveDateTime':new/8                                                   6     0.00       2  [      0.33]
'Elixir.Base':encode64base/3                                                  12     0.00       2  [      0.17]
erlang:function_exported/3                                                    14     0.00       2  [      0.14]
erlang:prepare_loading/2                                                      11     0.00       2  [      0.18]
persistent_term:get/1                                                         14     0.00       2  [      0.14]
persistent_term:put/2                                                          1     0.00       2  [      2.00]
'Elixir.Sftpd.SSH.Wire':string/1                                              27     0.00       3  [      0.11]
'Elixir.Sftpd.Backend':canonical_segments/1                                   18     0.00       3  [      0.17]
'Elixir.Sftpd.Backend':'-canonical_segments/1-fun-0-'/2                       35     0.00       3  [      0.09]
'Elixir.Sftpd.SSH.Server':handle_public_key_userauth/3                         3     0.00       3  [      1.00]
'Elixir.Sftpd.SSH.Server':send_encrypted_payload/3                             7     0.00       3  [      0.43]
'Elixir.Logger':elixir_level_to_erlang_level/1                                42     0.00       3  [      0.07]
prim_file:internal_name2native/1                                               3     0.00       3  [      1.00]
code:ensure_prepare_loading/3                                                 11     0.00       3  [      0.27]
code:call/1                                                                   22     0.00       3  [      0.14]
logger_config:less_or_equal_level/2                                           42     0.00       3  [      0.07]
'Elixir.String':replace_trailing/6                                             7     0.00       3  [      0.43]
erlang:garbage_collect/0                                                      12     0.00       3  [      0.25]
erlang:whereis/1                                                              11     0.00       3  [      0.27]
'Elixir.Enum':'__in__'/2                                                      24     0.00       4  [      0.17]
'Elixir.Sftpd.SSH.Wire':take_name_list/1                                      20     0.00       4  [      0.20]
error_handler:ensure_loaded/1                                                 11     0.00       4  [      0.36]
'Elixir.Sftpd.SSH.Algorithms':decode_kexinit/1                                 2     0.00       4  [      2.00]
'Elixir.Sftpd.SSH.Server':handle_kex/5                                         1     0.00       4  [      4.00]
'Elixir.String':split/2                                                       34     0.00       4  [      0.12]
erlang:module_loaded/1                                                        13     0.00       4  [      0.31]
erlang:prepare_loading_1/2                                                    11     0.00       4  [      0.36]
erlang:send/3                                                                  4     0.00       4  [      1.00]
'Elixir.Enum':join_list/2                                                     19     0.00       5  [      0.26]
error_handler:undefined_function/3                                            11     0.00       5  [      0.45]
gen:do_call/4                                                                  4     0.01       6  [      1.50]
'Elixir.Sftpd.SSH.Packet':decode_clear/1                                       6     0.01       8  [      1.33]
erlang:iolist_to_binary/1                                                     28     0.01       8  [      0.29]
crypto:hash_nif/2                                                              7     0.01       9  [      1.29]
lists:keyfind/3                                                               73     0.01       9  [      0.12]
'Elixir.Sftpd.SSH.Server':encrypted_packet_missing_bytes/1                   127     0.01       9  [      0.07]
'Elixir.Sftpd.SSH.Server':recv_clear_packet/2                                  6     0.01       9  [      1.50]
code:ensure_loaded/1                                                          13     0.01       9  [      0.69]
logger_config:allow/2                                                         42     0.01       9  [      0.21]
'Elixir.Keyword':get/3                                                        71     0.01      10  [      0.14]
'Elixir.Sftpd.SSH.Server':handle_encrypted_payload/3                          12     0.01      10  [      0.83]
'Elixir.String':split/3                                                       34     0.01      10  [      0.29]
'Elixir.Sftpd.SSH.Server':responses_window_size_if_any/1                     202     0.01      11  [      0.05]
'Elixir.Sftpd.SSH.Server':split_sftp_packets/2                               202     0.01      11  [      0.05]
erts_internal:port_close/1                                                     1     0.01      11  [     11.00]
'Elixir.Sftpd.SFTP.SerializedPacket':data/3                                  257     0.01      12  [      0.05]
'Elixir.Enum':reduce/3                                                       220     0.01      14  [      0.06]
'Elixir.Sftpd.SSH.Wire':take_string/1                                         60     0.01      14  [      0.23]
'Elixir.Logger':'__should_log__'/2                                            42     0.01      14  [      0.33]
'Elixir.Sftpd.SSH.Server':responses_window_size/1                            202     0.01      15  [      0.07]
'Elixir.Sftpd.SFTP.Session':clamp_read_len/1                                 258     0.01      16  [      0.06]
'Elixir.Sftpd.SSH.Server':'-handle_sftp_data/2-fun-0-'/2                     264     0.02      17  [      0.06]
persistent_term:get/2                                                         43     0.02      17  [      0.40]
'Elixir.Sftpd.SFTP.Session':normalize_request_paths/1                        263     0.02      19  [      0.07]
'Elixir.Enum':map_reduce/3                                                   202     0.02      20  [      0.10]
'Elixir.Sftpd.SSH.Server':recv_encrypted_packet/3                            127     0.02      20  [      0.16]
'Elixir.Sftpd.SSH.Server':prepend_reversed/2                                 389     0.02      22  [      0.06]
erl_prim_loader:archive_split/3                                              362     0.02      24  [      0.07]
binary:split/3                                                                34     0.02      25  [      0.74]
'Elixir.Sftpd.SSH.SFTPBridge':response_window_size/1                         264     0.03      28  [      0.11]
'Elixir.Sftpd.SSH.Server':append_pending_responses/2                         202     0.03      30  [      0.15]
'Elixir.Sftpd.SSH.Server':'-responses_window_size/1-fun-0-'/2                264     0.03      30  [      0.11]
'Elixir.Sftpd.Backends.Benchmark':read_at/4                                  258     0.03      30  [      0.12]
'Elixir.Sftpd.Backends.Benchmark':zeroes/1                                   257     0.03      30  [      0.12]
'Elixir.Enum':to_list/1                                                      622     0.03      32  [      0.05]
'Elixir.Sftpd.SFTP.Codec':data/2                                             257     0.03      32  [      0.12]
maps:put/3                                                                   400     0.03      33  [      0.08]
'Elixir.Map':get/2                                                           659     0.03      34  [      0.05]
'Elixir.Sftpd.SFTP.Codec':take_string/1                                      263     0.03      35  [      0.13]
erts_internal:garbage_collect/1                                               12     0.04      41  [      3.42]
'Elixir.Sftpd.SFTP.Codec':decode/1                                           264     0.04      44  [      0.17]
code_server:call/1                                                            22     0.04      46  [      2.09]
'Elixir.Sftpd.SFTP.Session':handle_packet/2                                  264     0.04      48  [      0.18]
'Elixir.Sftpd.SSH.Server':handle_sftp_data/2                                 202     0.04      48  [      0.24]
'Elixir.Enum':'-reduce/3-lists^foldl/2-0-'/3                                 519     0.04      49  [      0.09]
'Elixir.Sftpd.SFTP.Session':data_response/3                                  257     0.04      49  [      0.19]
'Elixir.Sftpd.SSH.Server':split_complete_sftp_packets/2                      466     0.05      56  [      0.12]
'Elixir.Enum':'-map_reduce/3-lists^mapfoldl/2-0-'/3                          466     0.05      58  [      0.12]
erlang:'++'/2                                                                186     0.05      58  [      0.31]
'Elixir.Map':get/3                                                           669     0.05      61  [      0.09]
crypto:evp_generate_key_nif/2                                                  1     0.06      70  [     70.00]
'Elixir.Sftpd.SSH.Cipher':encrypt_payloads/3                                1710     0.08      85  [      0.05]
'Elixir.Sftpd.SSH.Cipher':block_size/1                                      1717     0.08      90  [      0.05]
crypto:pkey_sign_nif/5                                                         1     0.09     101  [    101.00]
'Elixir.Sftpd.SSH.Server':cache_channel/2                                    396     0.09     103  [      0.26]
lists:reverse/2                                                             1243     0.09     104  [      0.08]
'Elixir.Enum':reverse/2                                                      622     0.10     111  [      0.18]
'Elixir.Sftpd.SFTP.Session':handle_request/2                                 264     0.10     111  [      0.42]
inet_tcp:send/2                                                             1720     0.10     111  [      0.06]
'Elixir.Sftpd.SSH.SFTPBridge':'responses_near_window_size?'/2               1896     0.10     112  [      0.06]
crypto:evp_compute_key_nif/3                                                   1     0.10     114  [    114.00]
'Elixir.Sftpd.SSH.SFTPBridge':response_iodata/1                             2238     0.12     131  [      0.06]
crypto:pkey_verify_nif/6                                                       1     0.12     131  [    131.00]
'Elixir.Sftpd.SSH.Server':finish_channel_data_drain/2                       1726     0.12     134  [      0.08]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payload/3                        2799     0.14     154  [      0.06]
lists:member/2                                                              2142     0.15     169  [      0.08]
'Elixir.Sftpd.SSH.SFTPBridge':flush_channel_data_payload/4                  2363     0.18     199  [      0.08]
'Elixir.Sftpd.SSH.Packet':aead_padding_len/2                                2806     0.19     211  [      0.08]
'Elixir.Sftpd.SSH.SFTPBridge':add_channel_response_payload/7                1958     0.19     214  [      0.11]
'Elixir.Sftpd.SSH.Server':drain_buffered_sftp_data/7                        1896     0.21     236  [      0.12]
erlang:port_command/3                                                       1720     0.21     236  [      0.14]
'Elixir.Sftpd.SSH.Server':finish_open_channel_data_drain/5                  1726     0.24     264  [      0.15]
gen_tcp:send/2                                                              1720     0.26     292  [      0.17]
'Elixir.Sftpd.SSH.SFTPBridge':channel_data_payloads/5                       2230     0.27     302  [      0.14]
'Elixir.Sftpd.SSH.SFTPBridge':iodata_size/1                                 4315     0.29     320  [      0.07]
crypto:strong_rand_bytes/1                                                  2810     0.29     322  [      0.11]
'Elixir.Sftpd.SSH.SFTPBridge':split_iodata/2                                6729     0.31     345  [      0.05]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/2                         1727     0.36     408  [      0.24]
erlang:demonitor/2                                                          1747     0.38     425  [      0.24]
'Elixir.Sftpd.SSH.SFTPBridge':payloads_for_window/8                         1991     0.39     437  [      0.22]
prim_inet:recv/3                                                            8431     0.40     442  [      0.05]
'Elixir.Sftpd.SSH.Packet':'invalid_padding?'/2                              8375     0.40     444  [      0.05]
inet_tcp:recv/3                                                             8431     0.40     445  [      0.05]
erlang:monitor/2                                                            1742     0.40     447  [      0.26]
'Elixir.Sftpd.SSH.Cipher':validate_packet_length/1                          8372     0.40     452  [      0.05]
'Elixir.Sftpd.SSH.Server':send_encrypted_payloads/3                         1710     0.42     467  [      0.27]
erlang:term_to_binary/2                                                     1720     0.42     472  [      0.27]
prim_inet:enc_time/1                                                        8431     0.43     481  [      0.06]
prim_inet:send/3                                                            1720     0.44     490  [      0.28]
prim_inet:send/4                                                            1720     0.52     580  [      0.34]
erlang:iolist_size/1                                                        4637     0.52     587  [      0.13]
'Elixir.Sftpd.SSH.Packet':encode_aead_packet/2                              2806     0.54     609  [      0.22]
crypto:alias/2                                                             11178     0.55     615  [      0.06]
'Elixir.Sftpd.SSH.Cipher':encrypt_payloads/4                                4509     0.60     667  [      0.15]
'Elixir.Sftpd.SSH.Server':encrypted_loop/2                                  2134     0.61     688  [      0.32]
'Elixir.Enum':reverse/1                                                    11242     0.63     706  [      0.06]
'Elixir.Sftpd.SSH.Cipher':encrypt_packet/2                                  2806     0.63     709  [      0.25]
'Elixir.Sftpd.SSH.Server':flush_sftp_responses_with_channel/4               1727     0.64     713  [      0.41]
'Elixir.Sftpd.SSH.Server':recv_buffered_or_available_encrypted_payload/2    7776     0.69     777  [      0.10]
'Elixir.Sftpd.SSH.Server':recv_available_encrypted_payload/2                4414     0.71     795  [      0.18]
'Elixir.Sftpd.SSH.Server':recv_encrypted_payload/2                          2134     0.73     819  [      0.38]
'Elixir.Sftpd.SSH.Cipher':increment_sequence/1                             11178     0.73     820  [      0.07]
erlang:port_get_data/1                                                     10151     0.73     821  [      0.08]
prim_inet:ctl_cmd/3                                                         8433     0.81     908  [      0.11]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/3                          2007     0.82     917  [      0.46]
erlang:port_control/3                                                       8433     0.85     953  [      0.11]
inet_db:lookup_socket/1                                                    10151     1.02    1140  [      0.11]
'Elixir.Sftpd.SSH.Server':drain_more_buffered_sftp_data/7                   7776     1.03    1149  [      0.15]
prim_inet:recv0/3                                                           8431     1.04    1163  [      0.14]
gen_tcp:recv/3                                                              8431     1.07    1194  [      0.14]
'Elixir.Sftpd.SSH.Cipher':packet_iv/2                                      11178     1.08    1213  [      0.11]
'Elixir.Sftpd.SSH.SFTPBridge':split_iodata/3                                6995     1.16    1303  [      0.19]
prim_inet:async_recv/3                                                      8431     1.22    1362  [      0.16]
'Elixir.Sftpd.SSH.Server':recv_buffered_encrypted_payload/1                10652     1.24    1385  [      0.13]
'Elixir.Sftpd.SSH.Packet':decode_decrypted/2                                8372     1.28    1436  [      0.17]
prim_file:read_file_nif/1                                                      3     1.39    1557  [    519.00]
crypto:crypto_one_time_aead/7                                              11178     1.68    1880  [      0.17]
crypto:strong_rand_bytes_nif/1                                              2810     1.72    1930  [      0.69]
erlang:split_binary/2                                                      25795     2.18    2438  [      0.09]
'Elixir.Sftpd.SSH.Cipher':decrypt_packet_payload/2                          6365     2.47    2762  [      0.43]
erts_internal:prepare_loading/2                                               11     4.04    4523  [    411.18]
erts_internal:port_command/3                                                1720    15.88   17769  [     10.33]
erts_internal:port_control/3                                                8433    18.08   20231  [      2.40]
crypto:aead_cipher_nif/7                                                   11178    20.69   23153  [      2.07]
------------------------------------------------------------------------  ------  -------  ------  [----------]
Total:                                                                    359990  100.00%  111895  [      0.31]
direction=download
size_bytes=67108864
elapsed_seconds=0.23
throughput_mib_s=278.0
chunk=262080
requests=64
cipher=aes256-gcm@openssh.com

profile=beam_time
profile_output=above
END profiler=eprof size=67108864 direction=download status=0 2026-06-15T00:09:46Z
BEGIN profiler=eprof size=1073741824 direction=upload port=42161 2026-06-15T00:09:48Z
✓ Switched active account for github.com to mjc
FUNCTION                                                                    CALLS        %     TIME  [uS / CALLS]
--------                                                                    -----  -------     ----  [----------]
'Elixir.Agent':get/2                                                            2     0.00        0  [      0.00]
'Elixir.Agent':get/3                                                            2     0.00        0  [      0.00]
'Elixir.Agent':update/2                                                         1     0.00        0  [      0.00]
'Elixir.Agent':update/3                                                         1     0.00        0  [      0.00]
'Elixir.Code':ensure_loaded/1                                                   2     0.00        0  [      0.00]
'Elixir.Enum':each/2                                                            1     0.00        0  [      0.00]
'Elixir.Enum':find/2                                                            6     0.00        0  [      0.00]
'Elixir.Enum':find/3                                                            6     0.00        0  [      0.00]
'Elixir.Enum':'-map/2-lists^map/1-1-'/2                                         2     0.00        0  [      0.00]
inet:tcp_close/1                                                                1     0.00        0  [      0.00]
'Elixir.Sftpd.SSH.Wire':boolean/1                                               2     0.00        0  [      0.00]
'Elixir.Sftpd.SSH.Wire':name_list/1                                             1     0.00        0  [      0.00]
'Elixir.Sftpd.SSH.Wire':strip_leading_zeroes/1                                  5     0.00        0  [      0.00]
'Elixir.Sftpd.Backend':'root_path?'/1                                           4     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_attrs/1                                        1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_attrs/3                                        2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_extensions/1                                   1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':decode_extensions/2                                   1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':encode_attrs/1                                        1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':handle/2                                              1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':maybe_flag/4                                          4     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':name/2                                                1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':permissions/1                                         1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':request_type/1                                        2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':version/1                                             1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':version/2                                             1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Codec':'-name/2-fun-0-'/1                                    1     0.00        0  [      0.00]
'Elixir.Sftpd.SSH.Cipher':new/5                                                 2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'append_open?'/1                                      1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'create_open?'/1                                      1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':normalize_request_path/1                              3     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'read_open?'/1                                        1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'truncate_open?'/1                                    1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':validate_write_open/3                                 1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Paths':'write_open?'/1                                       1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':cleanup_open_handles/1                              1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':'max_handles_reached?'/1                            1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':new/4                                               1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Session':prepare_write_handle/4                              1     0.00        0  [      0.00]
crypto:sign/5                                                                   1     0.00        0  [      0.00]
crypto:is_heavy/1                                                               1     0.00        0  [      0.00]
crypto:verify/6                                                                 1     0.00        0  [      0.00]
crypto:sign_verify_compatibility/3                                              2     0.00        0  [      0.00]
crypto:generate_key/2                                                           1     0.00        0  [      0.00]
crypto:generate_key/3                                                           1     0.00        0  [      0.00]
crypto:compute_key/4                                                            1     0.00        0  [      0.00]
crypto:max_bytes/0                                                              7     0.00        0  [      0.00]
crypto:ensure_int_as_bin/1                                                      5     0.00        0  [      0.00]
crypto:format_pkey/2                                                            2     0.00        0  [      0.00]
'Elixir.Keyword':'fetch!'/2                                                     2     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Handles':cleanup_open_handles/2                              1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Handles':new/1                                               1     0.00        0  [      0.00]
'Elixir.Sftpd.SFTP.Handles':put/3                                               1     0.00        0  [      0.00]
'Elixir.Sftpd.Auth.Adapter':authorize_public_key/3                              2     0.00        0  [      0.00]
prim_inet:close/1                                                               1     0.00        0  [      0.00]
prim_inet:close_port/1                                                          1     0.00        0  [      0.00]
prim_inet:getopt/2                                                              1     0.00        0  [      0.00]
prim_inet:getopts/2                                                             1     0.00        0  [      0.00]
prim_inet:subscribe/2                                                           1     0.00        0  [      0.00]
prim_inet:enc_opt/1                                                             1     0.00        0  [      0.00]
prim_inet:dec_opt/1                                                             1     0.00        0  [      0.00]
prim_inet:type_opt/2                                                            2     0.00        0  [      0.00]
prim_inet:type_opt_1/1                                                          2     0.00        0  [      0.00]
prim_inet:type_value/2                                                          1     0.00        0  [      0.00]
prim_inet:enc_value/2                                                           1     0.00        0  [      0.00]
prim_inet:dec_value_tuple/4                                                     3     0.00        0  [      0.00]
prim_inet:encode_opts/1                                                         1     0.00        0  [      0.00]
prim_inet:enc_opts/1                                                            2     0.00        0  [      0.00]
prim_inet:enc_opts/2                                                            1     0.00        0  [      0.00]
prim_inet:decode_opt_val/1                                                      1     0.00        0  [      0.00]
prim_inet:dec_opt_val/1                                                         2     0.00        0  [      0.00]
